Deal_id,Deal_created_at,Deal_Value,Deal_Stage,Deal _Status,Deal_Email_messages_count,Deal_Total_activities,Deal_Currency,Deal_Region
Adlud_deal_d1604,06/06/2019 12:46,44367,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1605,29/08/2019 10:42,48468,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1606,02/09/2019 09:09,62959,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1607,05/09/2019 05:57,26018,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1608,11/10/2019 05:50,25186,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1609,28/10/2019 08:19,36079,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1610,01/11/2019 14:29,73347,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1611,03/12/2019 06:24,33027,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1612,03/08/2020 09:29,66715,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1613,09/09/2020 10:09,32842,Contacted,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1614,10/09/2020 12:56,63221,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1615,08/10/2020 07:47,9095,Contacted,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1616,02/11/2020 05:32,59918,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1617,09/11/2020 06:51,64244,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1618,23/12/2020 08:57,54876,Contacted,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1619,10/09/2020 06:54,14481,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1620,08/04/2019 21:59,24238,RFP,Lost,0,0,USD,US
Adlud_deal_d1621,16/08/2019 23:51,27568,RFP,Lost,0,0,USD,US
Adlud_deal_d1622,27/05/2020 23:02,34285,RFP,Lost,0,0,USD,US
Adlud_deal_d1623,23/07/2020 21:18,29173,RFP,Lost,0,0,USD,US
Adlud_deal_d1624,13/08/2020 22:29,70506,RFP,Lost,0,0,USD,US
Adlud_deal_d1625,06/10/2020 02:34,13970,RFP,Lost,0,0,USD,US
Adlud_deal_d1626,02/12/2020 23:56,17953,RFP,Lost,0,0,USD,US
Adlud_deal_d1627,15/09/2020 04:01,39519,Contacted,Lost,0,0,USD,US
Adlud_deal_d1628,20/11/2020 13:29,17704,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d609,20/11/2020 13:30,70207,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1596,27/08/2019 11:28,20866,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1629,09/09/2019 09:54,37377,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1630,17/10/2019 10:15,32080,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1631,08/11/2019 10:23,66064,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1632,10/12/2019 16:57,56739,Contacted,Lost,0,0,USD,US
Adlud_deal_d1633,11/12/2019 14:49,21634,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1634,11/12/2019 14:50,29394,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1635,14/01/2020 23:02,12291,Contacted,Lost,0,0,USD,US
Adlud_deal_d1636,31/01/2020 22:21,66960,Contacted,Lost,0,0,USD,US
Adlud_deal_d1637,04/02/2020 21:25,18525,Contacted,Lost,0,0,USD,US
Adlud_deal_d1638,04/02/2020 21:26,16944,Contacted,Lost,0,0,USD,US
Adlud_deal_d1639,04/02/2020 21:26,59844,Contacted,Lost,0,0,USD,US
Adlud_deal_d1640,04/02/2020 21:27,19783,Contacted,Lost,0,0,USD,US
Adlud_deal_d1641,06/03/2020 13:22,68951,Contacted,Lost,0,0,USD,US
Adlud_deal_d1642,27/04/2020 19:38,48980,Contacted,Lost,0,0,USD,US
Adlud_deal_d1643,28/04/2020 18:45,33236,Contacted,Lost,0,0,USD,US
Adlud_deal_d1644,06/05/2020 06:23,14839,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1645,07/05/2020 07:13,32637,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1646,14/05/2020 22:57,27011,Contacted,Lost,0,0,USD,US
Adlud_deal_d1647,09/06/2020 17:55,28325,Contacted,Lost,0,0,USD,US
Adlud_deal_d1648,09/06/2020 18:11,12912,Contacted,Lost,0,0,USD,US
Adlud_deal_d1649,19/06/2020 14:01,51111,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1650,22/06/2020 13:38,53367,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1651,03/07/2020 19:46,39378,Contacted,Lost,0,0,USD,US
Adlud_deal_d1652,07/07/2020 00:58,60466,Contacted,Lost,0,0,USD,US
Adlud_deal_d1579,08/07/2020 00:17,17580,Contacted,Lost,0,0,USD,US
Adlud_deal_d1653,09/07/2020 04:09,44958,Contacted,Lost,0,0,USD,US
Adlud_deal_d1654,17/07/2020 17:46,44212,Contacted,Lost,0,0,USD,US
Adlud_deal_d1655,23/07/2020 21:20,70215,Contacted,Lost,0,0,USD,US
Adlud_deal_d1656,21/08/2020 20:51,12311,Contacted,Lost,0,0,USD,US
Adlud_deal_d1657,02/09/2020 12:53,74448,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1658,18/09/2020 02:48,40026,Contacted,Lost,0,0,USD,US
Adlud_deal_d1659,06/10/2020 21:20,25514,Contacted,Lost,0,0,USD,US
Adlud_deal_d1660,22/12/2020 02:26,13469,Contacted,Lost,0,0,USD,US
Adlud_deal_d1661,13/01/2020 05:47,9472,Contacted,Open,0,5,SGD,APAC & RESELLERS
Adlud_deal_d1662,12/06/2020 05:36,47097,Contacted,Open,0,9,SGD,APAC & RESELLERS
Adlud_deal_d1663,11/02/2020 11:22,19371,Contacted,Open,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1603,19/08/2020 12:44,21023,Contacted,Open,0,10,GBP,APAC & RESELLERS
Adlud_deal_d1513,10/02/2020 12:27,43470,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1664,24/04/2019 19:14,21884,Meeting,Deleted,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1665,29/04/2019 11:29,3941,Meeting,Deleted,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1666,14/08/2019 05:14,24978,Contacted,Open,0,8,GBP,APAC & RESELLERS
Adlud_deal_d1530,10/09/2019 10:48,36246,Contacted,Open,0,16,GBP,APAC & RESELLERS
Adlud_deal_d1667,01/10/2019 10:08,40366,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1393,21/10/2019 07:18,37867,Contacted,Open,0,5,SGD,APAC & RESELLERS
Adlud_deal_d1349,31/10/2019 12:42,4747,Contacted,Open,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1668,12/11/2019 06:48,17501,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d084,12/12/2019 15:37,27587,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1669,26/06/2020 11:49,33929,Contacted,Open,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1670,25/08/2020 06:45,6884,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1671,11/04/2019 12:16,2874,Contacted,Deleted,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1672,30/09/2019 04:03,40814,Meeting,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1673,30/07/2019 06:11,66942,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1343,26/08/2019 10:32,58688,Contacted,Open,0,8,GBP,APAC & RESELLERS
Adlud_deal_d1674,24/09/2019 11:51,50815,Contacted,Open,0,8,GBP,APAC & RESELLERS
Adlud_deal_d1675,26/09/2019 09:40,54621,Contacted,Open,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1676,26/09/2019 09:42,41674,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1175,26/09/2019 09:59,22887,Contacted,Open,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1677,30/09/2019 09:41,16568,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1386,01/10/2019 06:57,60367,Contacted,Open,0,11,GBP,APAC & RESELLERS
Adlud_deal_d1678,01/10/2019 10:18,70974,Contacted,Open,0,8,GBP,APAC & RESELLERS
Adlud_deal_d1679,05/12/2019 09:06,70181,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1680,30/01/2020 05:57,14052,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1681,26/03/2020 13:49,15969,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1682,04/05/2020 03:05,55972,Contacted,Open,0,2,SGD,APAC & RESELLERS
Adlud_deal_d1683,04/05/2020 03:48,14717,Contacted,Open,0,5,SGD,APAC & RESELLERS
Adlud_deal_d1684,12/05/2020 04:04,39003,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1685,21/05/2020 11:41,20566,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1686,09/07/2020 08:47,16642,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1687,17/07/2020 04:06,55342,Contacted,Open,0,4,SGD,APAC & RESELLERS
Adlud_deal_d1688,23/07/2020 13:32,66435,Contacted,Open,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1689,06/08/2020 10:46,29747,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1690,08/09/2020 10:11,19640,Contacted,Open,0,7,GBP,APAC & RESELLERS
Adlud_deal_d1691,11/02/2019 18:04,1410,Contacted,Lost,0,1,EUR,UK & EUROPE
Adlud_deal_d1692,05/12/2019 08:41,30296,Contacted,Lost,0,8,GBP,APAC & RESELLERS
Adlud_deal_d1693,13/07/2020 16:23,6599,Contacted,Lost,0,3,BRL,APAC & RESELLERS
Adlud_deal_d1694,14/08/2020 17:49,29256,Contacted,Lost,0,2,BRL,APAC & RESELLERS
Adlud_deal_d1695,06/02/2019 16:57,20542,Meeting,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1696,19/03/2019 14:04,17982,Meeting,Deleted,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1697,19/03/2019 14:09,39458,Meeting,Deleted,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1698,19/03/2019 14:10,28985,Meeting,Deleted,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1699,01/04/2019 04:45,7184,Contacted,Deleted,0,7,GBP,APAC & RESELLERS
Adlud_deal_d1700,01/04/2019 04:54,21818,Contacted,Deleted,0,15,GBP,APAC & RESELLERS
Adlud_deal_d1701,02/04/2019 07:56,34916,Meeting,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1702,29/04/2019 08:48,41151,Contacted,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1703,29/04/2019 15:52,49207,Meeting,Deleted,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1704,29/04/2019 16:19,53602,Meeting,Deleted,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1705,02/05/2019 19:06,34744,Meeting,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1706,15/10/2019 08:07,46280,Meeting,Deleted,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1707,11/08/2020 19:09,39801,Contacted,Deleted,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1708,20/08/2020 20:12,12298,Contacted,Deleted,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1709,26/08/2020 17:13,36140,Contacted,Deleted,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1710,27/08/2020 22:29,69925,Contacted,Deleted,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1711,01/09/2020 20:49,53675,Contacted,Deleted,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1712,03/09/2020 17:49,46175,Contacted,Deleted,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1713,27/07/2020 20:31,9460,Contacted,Lost,0,2,BRL,APAC & RESELLERS
Adlud_deal_d1714,11/08/2020 19:57,53092,Contacted,Lost,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1715,03/12/2019 07:54,40354,RFP,Lost,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1716,12/07/2019 07:27,67888,Contacted,Lost,0,8,SGD,APAC & RESELLERS
Adlud_deal_d1717,13/08/2019 07:54,19655,Contacted,Lost,0,1,HKD,APAC & RESELLERS
Adlud_deal_d1718,14/10/2019 11:17,61580,RFP,Lost,0,7,GBP,APAC & RESELLERS
Adlud_deal_d1719,26/03/2020 05:26,61627,Contacted,Lost,0,1,HKD,APAC & RESELLERS
Adlud_deal_d1720,15/07/2020 02:24,39937,Contacted,Lost,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1721,21/07/2020 15:51,41901,Contacted,Lost,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1722,22/07/2020 00:42,35218,Contacted,Lost,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1723,28/07/2020 16:54,41727,RFP,Lost,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1724,05/03/2019 11:52,24178,Meeting,Deleted,0,15,GBP,APAC & RESELLERS
Adlud_deal_d1725,07/03/2019 18:27,25603,Meeting,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1726,25/03/2019 14:35,59705,Meeting,Deleted,0,6,GBP,APAC & RESELLERS
Adlud_deal_d1727,05/06/2019 16:20,42788,Contacted,Open,0,10,GBP,APAC & RESELLERS
Adlud_deal_d1728,14/08/2019 04:51,74449,Contacted,Open,0,9,GBP,APAC & RESELLERS
Adlud_deal_d1729,14/08/2019 04:55,45811,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1730,17/09/2019 07:09,71496,Contacted,Open,0,14,SGD,APAC & RESELLERS
Adlud_deal_d730,26/09/2019 08:24,56291,Contacted,Open,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1731,26/09/2019 08:27,24009,Contacted,Open,0,6,GBP,APAC & RESELLERS
Adlud_deal_d1732,26/09/2019 09:24,32491,Contacted,Open,0,7,GBP,APAC & RESELLERS
Adlud_deal_d1733,26/09/2019 09:35,8986,Contacted,Open,0,6,GBP,APAC & RESELLERS
Adlud_deal_d1373,26/09/2019 09:37,74634,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1734,30/09/2019 04:04,70602,Contacted,Open,0,7,GBP,APAC & RESELLERS
Adlud_deal_d1735,30/09/2019 09:44,67906,Contacted,Open,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1736,18/10/2019 11:21,70253,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1737,24/10/2019 11:22,22474,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1738,05/12/2019 05:45,13125,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1739,18/02/2020 09:41,3064,Contacted,Open,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1740,12/08/2020 04:45,54406,Contacted,Open,0,6,GBP,APAC & RESELLERS
Adlud_deal_d1741,04/02/2019 13:27,48154,Meeting,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1742,27/07/2020 17:05,14658,Contacted,Deleted,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1743,03/08/2020 21:34,45126,Contacted,Deleted,0,2,BRL,APAC & RESELLERS
Adlud_deal_d1744,20/08/2020 20:05,22365,Contacted,Deleted,0,5,BRL,APAC & RESELLERS
Adlud_deal_d1745,20/08/2020 20:23,12490,Contacted,Deleted,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1746,28/08/2020 02:13,17907,Contacted,Deleted,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1747,28/08/2019 07:46,56104,Contacted,Open,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1748,19/09/2019 06:34,4318,Contacted,Open,0,1,HKD,APAC & RESELLERS
Adlud_deal_d1749,01/10/2019 10:07,47986,Contacted,Open,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1750,01/10/2019 10:25,46692,Contacted,Open,0,6,GBP,APAC & RESELLERS
Adlud_deal_d1751,13/03/2020 06:36,73991,Contacted,Open,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1752,01/09/2020 07:17,35735,Leads,Open,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1753,21/10/2020 09:10,60864,Contacted,Open,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1754,13/05/2019 05:52,19135,Contacted,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1755,14/05/2019 10:18,5833,Meeting,Deleted,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1756,16/07/2019 04:46,7424,Meeting,Deleted,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1757,07/08/2019 05:44,23548,Contacted,Deleted,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1758,06/09/2019 09:25,47906,Contacted,Deleted,0,11,SGD,APAC & RESELLERS
Adlud_deal_d1759,02/01/2020 06:10,59496,Meeting,Deleted,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1760,20/01/2020 09:57,3402,Meeting,Deleted,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1761,30/01/2020 10:26,57749,Contacted,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1762,28/03/2019 05:59,35039,Meeting,Deleted,0,14,GBP,APAC & RESELLERS
Adlud_deal_d1763,01/08/2019 11:28,59343,Meeting,Deleted,0,11,GBP,APAC & RESELLERS
Adlud_deal_d1764,14/08/2019 06:24,56840,Meeting,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1765,26/11/2019 09:12,53451,Meeting,Deleted,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1766,03/12/2019 11:32,34368,Meeting,Deleted,0,8,GBP,APAC & RESELLERS
Adlud_deal_d1767,06/04/2020 06:49,41149,Meeting,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1768,13/07/2020 19:32,63665,Meeting,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1769,14/07/2020 00:16,35128,Meeting,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1770,03/08/2020 23:57,30587,Meeting,Deleted,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1771,12/07/2019 07:49,39034,Contacted,Open,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1154,01/08/2019 11:41,25412,Leads,Open,0,11,GBP,APAC & RESELLERS
Adlud_deal_d1772,01/11/2019 12:50,46591,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1773,18/11/2019 12:32,69664,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1739,13/01/2020 07:48,3064,Contacted,Open,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1774,13/04/2020 04:24,27963,Leads,Open,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1775,03/11/2020 08:55,18028,Contacted,Open,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1776,15/02/2019 05:32,30726,Meeting,Deleted,0,11,GBP,APAC & RESELLERS
Adlud_deal_d1777,28/03/2019 10:29,45076,Contacted,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1778,01/04/2019 11:21,30114,Contacted,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1779,02/04/2019 05:25,45645,Contacted,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1780,02/04/2019 07:41,51144,Meeting,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1781,02/04/2019 08:01,70059,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1507,02/04/2019 08:18,0,Meeting,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1782,02/04/2019 08:57,67834,Contacted,Deleted,0,6,GBP,APAC & RESELLERS
Adlud_deal_d1783,05/04/2019 04:39,24637,Contacted,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1784,16/04/2019 04:48,9273,Meeting,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1734,30/04/2019 06:49,70602,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1785,23/05/2019 04:17,49411,Contacted,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1786,08/07/2019 04:14,40369,Contacted,Deleted,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1787,01/08/2019 11:25,8098,Contacted,Deleted,0,14,GBP,APAC & RESELLERS
Adlud_deal_d1788,01/08/2019 11:39,53870,Contacted,Deleted,0,9,GBP,APAC & RESELLERS
Adlud_deal_d1789,01/08/2019 11:53,19659,Contacted,Deleted,0,11,GBP,APAC & RESELLERS
Adlud_deal_d1790,14/08/2019 04:53,47450,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1772,21/10/2019 04:06,46591,Contacted,Deleted,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1791,25/10/2019 04:17,44899,Contacted,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1792,04/02/2020 05:16,43147,Contacted,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1793,21/04/2020 05:01,56268,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1794,13/07/2020 17:22,46828,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1795,13/07/2020 19:18,50842,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1796,13/07/2020 19:27,69917,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1797,13/07/2020 19:49,4824,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1798,13/07/2020 19:51,58764,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1799,13/07/2020 20:15,65091,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1366,13/07/2020 23:40,26479,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1800,13/07/2020 23:42,41143,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1801,14/07/2020 00:07,18876,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1802,14/07/2020 00:18,40107,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1803,14/07/2020 00:20,37970,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1804,16/07/2020 19:28,4144,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1805,27/07/2020 17:04,46994,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1806,27/07/2020 17:11,74732,Contacted,Deleted,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1807,27/07/2020 18:35,6878,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1808,27/07/2020 19:24,11734,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1809,27/07/2020 19:26,62416,Contacted,Deleted,0,2,BRL,APAC & RESELLERS
Adlud_deal_d1746,27/07/2020 19:33,17907,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1810,28/07/2020 16:48,7084,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1811,28/07/2020 16:59,61752,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1812,28/07/2020 17:09,27657,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1813,28/07/2020 17:12,14114,Contacted,Deleted,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1814,28/07/2020 17:14,54576,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1815,28/07/2020 17:18,35510,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1816,28/07/2020 18:25,72316,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1817,28/07/2020 18:46,3253,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1818,03/08/2020 23:43,37541,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1819,04/08/2020 17:06,56976,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1820,04/08/2020 17:45,40044,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1821,05/08/2020 21:51,58458,Contacted,Deleted,0,2,BRL,APAC & RESELLERS
Adlud_deal_d1822,11/08/2020 18:59,20112,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1823,11/08/2020 19:28,2570,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1824,14/08/2020 18:00,51099,Contacted,Deleted,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1825,24/08/2020 02:07,12312,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1826,24/08/2020 02:41,62166,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1827,27/08/2020 19:12,21967,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1828,27/08/2020 22:15,73281,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1829,11/09/2020 17:50,74542,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1830,14/09/2020 15:51,11463,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1831,30/09/2020 16:13,45780,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1832,16/10/2020 15:23,35131,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1833,19/10/2020 17:27,28704,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1834,13/07/2020 23:32,12002,RFP,Won,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1835,01/10/2020 23:22,26849,RFP,Won,0,0,USD,US
Adlud_deal_d1836,12/04/2019 22:54,46190,RFP,Won,0,0,USD,US
Adlud_deal_d1837,13/07/2020 16:23,67800,Contacted,Deleted,2,0,BRL,APAC & RESELLERS
Adlud_deal_d1838,13/07/2020 23:34,10841,Contacted,Deleted,4,0,BRL,APAC & RESELLERS
Adlud_deal_d1839,15/07/2020 02:21,15969,Contacted,Deleted,2,0,BRL,APAC & RESELLERS
Adlud_deal_d1840,16/07/2020 21:57,63125,Contacted,Deleted,1,0,BRL,APAC & RESELLERS
Adlud_deal_d1841,16/07/2020 22:10,60692,Contacted,Deleted,3,1,BRL,APAC & RESELLERS
Adlud_deal_d1842,27/07/2020 19:29,51610,Contacted,Deleted,2,0,BRL,APAC & RESELLERS
Adlud_deal_d1843,28/07/2020 18:18,45359,Contacted,Deleted,2,0,BRL,APAC & RESELLERS
Adlud_deal_d1844,04/08/2020 16:23,2731,Contacted,Deleted,1,0,BRL,APAC & RESELLERS
Adlud_deal_d1845,04/08/2020 16:32,51707,Contacted,Deleted,1,0,BRL,APAC & RESELLERS
